Country,Year,State/Province,ISO_Code,Economic Freedom Summary Index,Rank,Quantile,General Consumption Expenditure,Transfers and subsidies,Insurance and Retirement Payments,Government enterprises and investment,Government Spending,Income and Payroll Tax Revenue,Top Marginal Income Tax Rate,Top Marginal Income Payroll tax Rate,world-adjusted,Property Tax and Other Taxes,Sales Tax Revenue,Taxes,Minimum Wage Legislation,Government Employment,Union Density,Hiring regulations and minimum wage,Labor Market Freedom,Credit Market Regulation,Business Regulations,Labor Market Freedom.1
USA,2004,Colorado,US-CO,7.14,9,1,9.08,9.96,5.16,,8.07,5.47,,,7,6.52,5.39,6.1,8.05,7.18,6.49,,,,,7.24
USA,2004,Connecticut,US-CT,6.34,21,2,9.7,7.82,6,,7.84,4.99,,,7,3.1,5.99,5.27,7.55,6.92,3.29,,,,,5.92
USA,2004,Delaware,US-DE,6.67,15,2,7.59,7.81,7.73,,7.71,4.64,,,7.5,2.62,9.28,6.01,6.98,7.49,4.41,,,,,6.29
USA,2004,Florida,US-FL,7.44,5,1,9.19,7.5,8.61,,8.44,9.34,,,10,4.11,2.81,6.56,7.39,8.19,6.37,,,,,7.32
USA,2004,Georgia,US-GA,6.88,11,1,8.33,7.01,7.9,,7.75,5.71,,,6,6.88,5.26,5.96,6.75,6.5,7.56,,,,,6.94
USA,2004,Hawaii,US-HI,5.37,38,4,6.67,7.52,5.89,,6.7,4.99,,,5,9.31,0.35,4.91,5.1,6.48,1.9,,,,,4.49
USA,2004,Iowa,US-IA,6.34,21,2,7.15,7.49,7.49,,7.38,5.83,,,7.5,4.26,5.52,5.78,6.63,5.4,5.55,,,,,5.86
USA,2004,Idaho,US-ID,6.06,27,2,7.45,6.7,6.9,,7.02,4.48,,,5,6.12,4.76,5.09,5.14,5.01,8.04,,,,,6.06
USA,2004,Illinois,US-IL,6.14,26,2,8.51,7.62,4.33,,6.82,6.73,,,8,3.01,5.28,5.75,7.53,7.23,2.77,,,,,5.84
USA,2004,Indiana,US-IN,6.82,12,1,7.59,8.26,9.07,,8.31,5.73,,,8,5.9,4.72,6.09,6.26,6.95,4.97,,,,,6.06
USA,2004,Kansas,US-KS,6.26,23,2,7.53,8.96,7.67,,8.06,5.63,,,6,3.9,3.93,4.86,6.28,4.01,7.3,,,,,5.86
USA,2004,Kentucky,US-KY,5.69,33,3,7.32,4.67,4.76,,5.58,4.02,,,6,8.55,4.61,5.79,5.02,5.9,6.16,,,,,5.7
USA,2004,Louisiana,US-LA,5.78,32,3,6.19,5.77,4.98,,5.65,6.94,,,8,9.2,0.92,6.26,5.01,2.92,8.36,,,,,5.43
USA,2004,Massachusetts,US-MA,6.35,19,2,8.5,7.94,5.01,,7.15,3.23,,,7,4.46,7.6,5.57,6.88,8.93,3.23,,,,,6.34
USA,2004,Maryland,US-MD,7.42,6,1,9.77,7.24,7.69,,8.23,3.5,,,7,6.09,7.22,5.95,9.59,7.9,6.74,,,,,8.08
USA,2004,Maine,US-ME,4.99,42,4,5.42,4.11,7.53,,5.68,5.19,,,5,0.23,5.36,3.94,4.15,6.66,5.23,,,,,5.35
USA,2004,Michigan,US-MI,5.35,39,4,6.13,6.48,4.71,,5.77,5.02,,,8,3.73,5.14,5.47,6.8,6.24,1.33,,,,,4.79
USA,2004,Minnesota,US-MN,5.68,35,3,7.82,4.41,5.3,,5.84,3.8,,,5.5,6.2,5.05,5.14,8.47,7.24,2.5,,,,,6.07
USA,2004,Missouri,US-MO,6.57,16,2,8.71,6.28,6.66,,7.22,5.73,,,8,7.52,4.62,6.47,6.55,6.71,4.8,,,,,6.02
USA,2004,Mississippi,US-MS,5.69,33,3,4.23,8.63,5.84,,6.23,6.59,,,7,7.05,2.68,5.83,3.48,1.51,10,,,,,5
USA,2004,Montana,US-MT,5.79,31,3,6.27,7.3,5.12,,6.23,4.46,,,6.5,2.83,8.4,5.55,5.05,5.17,6.58,,,,,5.6
USA,2004,North Carolina,US-NC,6.17,25,2,7.81,2.49,7.07,,5.79,4.55,,,6,7.48,5.15,5.79,6.19,5.14,9.46,,,,,6.93
USA,2004,North Dakota,US-ND,6.53,17,2,6.17,8.46,7.17,,7.26,6.61,,,8,5.48,4.38,6.12,5.97,4.28,8.37,,,,,6.2
USA,2004,Nebraska,US-NE,6.82,12,1,8.19,8.57,9.84,,8.86,6.23,,,6,3.78,4.11,5.03,7.34,5.58,6.8,,,,,6.57
USA,2004,New Hampshire,US-NH,7.94,1,1,9.97,8.49,9.9,,9.46,8.81,,,10,0.17,9.07,7.01,9.06,8.01,5,,,,,7.35
USA,2004,New Jersey,US-NJ,5.94,29,3,8.37,8.87,4.44,,7.22,5.33,,,6,0.7,6.6,4.66,9.87,6.08,1.88,,,,,5.94
USA,2004,New Mexico,US-NM,4.87,43,4,4.12,1.56,5.43,,3.7,6.2,,,6,9.75,2.1,6.01,4.67,0,10,,,,,4.89
USA,2004,Nevada,US-NV,7.46,4,1,9.88,10,8.3,,9.39,8.83,,,10,4.52,1.19,6.13,7.87,9.78,2.92,,,,,6.86
USA,2004,New York,US-NY,4.03,49,4,5.06,4.58,1.82,,3.82,1.11,,,6,2.02,4.74,3.47,9.04,4.74,0.62,,,,,4.8
USA,2004,Ohio,US-OH,4.69,44,4,6.64,4.48,0.06,,3.73,2.23,,,6,5.37,5.18,4.7,6.61,6.68,3.66,,,,,5.65
USA,2004,Oklahoma,US-OK,6.75,14,2,8.15,8.91,6.15,,7.74,5.36,,,6,8.36,4.94,6.17,5.59,4.4,9.06,,,,,6.35
USA,2004,Oregon,US-OR,4.64,45,4,6.81,6.99,0,,4.6,0,,,7,3.94,9.84,5.2,1.65,6.89,3.86,,,,,4.13
USA,2004,Pennsylvania,US-PA,6.21,24,2,7.61,6.88,4.73,,6.41,4.75,,,8,4.44,5.98,5.79,7.79,8.28,3.22,,,,,6.43
USA,2004,Puerto Rico,US-PR,,,,,,,,,,,,,,,,,,,,,,,
USA,2004,Rhode Island,US-RI,4.58,47,4,6.41,3.77,2.57,,4.25,4.52,,,5,2.15,5.19,4.21,4.68,8.12,3.02,,,,,5.27
USA,2004,South Carolina,US-SC,5.5,37,3,6.11,2.54,5.4,,4.68,5.67,,,6,5.12,5.17,5.49,4.97,4.51,9.52,,,,,6.33
USA,2004,South Dakota,US-SD,7.71,2,1,9.06,9.24,8.7,,9,9.97,,,10,5.68,3.41,7.26,6.75,5.7,8.12,,,,,6.86
USA,2004,Tennessee,US-TN,7.33,7,1,7.9,7.2,8.73,,7.94,9.39,,,10,7.53,2.24,7.29,6.12,7.29,6.9,,,,,6.77
USA,2004,Texas,US-TX,7.15,8,1,8.74,8.68,7.08,,8.17,9.5,,,10,2.75,3.6,6.46,6.42,5.86,8.16,,,,,6.81
USA,2004,Utah,US-UT,5.98,28,3,6.63,3.87,7.33,,5.95,4.8,,,7,7.26,3.55,5.65,4.47,6.12,8.46,,,,,6.35
USA,2004,Virginia,US-VA,7.51,3,1,9.87,5.39,9.03,,8.1,5.29,,,7,6.09,6.79,6.29,8.72,6.69,9.03,,,,,8.15
USA,2004,Vermont,US-VT,5.29,40,4,5.8,2.67,9.15,,5.87,6.14,,,5,1.54,5.4,4.52,3.9,6.84,5.71,,,,,5.49
USA,2004,Washington,US-WA,5.25,41,4,8.45,4.27,3.89,,5.54,8.46,,,10,5.41,0.7,6.14,3.99,4.72,3.45,,,,,4.06
USA,2004,Wisconsin,US-WI,5.52,36,3,6.88,6.67,3.99,,5.84,4.57,,,7,2.98,5.54,5.02,7.27,6.62,3.23,,,,,5.71
USA,2004,West Virginia,US-WV,4.55,48,4,4.9,6.32,2.31,,4.51,1.88,,,6.5,7.53,2.91,4.7,3.71,3.4,6.22,,,,,4.44
USA,2004,Wyoming,US-WY,6.4,18,2,4.55,8.61,5.27,,6.14,9.99,,,10,3.38,4.05,6.86,8.13,0.83,9.63,,,,,6.2
USA,2005,Alaska,US-AK,3.66,50,4,0,0,0,,0,4.84,,,10,4.82,8.68,7.09,5.05,2.57,4.08,,,,,3.9
USA,2005,Alabama,US-AL,6.84,15,2,6.93,8.41,7.65,,7.66,6.46,,,8,9.89,3.73,7.02,5.9,4.7,6.87,,,,,5.82
USA,2005,Arkansas,US-AR,6.5,20,2,7.01,7.99,7.98,,7.66,4.72,,,6,10,1.24,5.49,5.09,5.61,8.33,,,,,6.35
USA,2005,Arizona,US-AZ,7.09,9,1,8.64,8.24,7.64,,8.17,6.65,,,8,7.12,2.86,6.16,6.87,6.85,7.13,,,,,6.95
USA,2005,California,US-CA,4.74,47,4,7.25,2.73,3.7,,4.56,1.46,,,5,6.56,4.96,4.49,5.79,6.78,2.94,,,,,5.17
USA,2005,Colorado,US-CO,7.25,7,1,9.33,10,5.48,,8.27,5.21,,,7,6.58,5.45,6.06,8.63,7.27,6.34,,,,,7.41
USA,2005,Connecticut,US-CT,6.47,22,2,9.76,8.44,6.56,,8.25,4.47,,,7,2.94,6.04,5.11,8.13,6.89,3.08,,,,,6.04
USA,2005,Delaware,US-DE,6.5,20,2,6.85,7.69,7.85,,7.46,4.14,,,7.5,1.88,9.28,5.7,7.1,7.4,4.54,,,,,6.35
USA,2005,Florida,US-FL,7.14,8,1,8.69,7.13,7.56,,7.8,9.26,,,10,3.67,2.87,6.45,6.69,8.47,6.35,,,,,7.17
USA,2005,Georgia,US-GA,7.09,9,1,8.37,7.47,8.25,,8.03,5.5,,,6,7.02,5.19,5.93,7.27,6.67,7.99,,,,,7.31
USA,2005,Hawaii,US-HI,5.42,41,4,6.71,8.3,6.46,,7.16,4.45,,,5,8.93,0,4.59,5.91,6.86,0.78,,,,,4.52
USA,2005,Iowa,US-IA,6.31,26,2,7.09,7.52,7.68,,7.43,5.33,,,7.5,4.22,5.44,5.62,6.98,5.6,5.06,,,,,5.88
USA,2005,Idaho,US-ID,6.33,25,2,7.25,8.01,7.43,,7.56,4,,,5,5.98,4.75,4.93,5.65,5.5,8.33,,,,,6.49
USA,2005,Illinois,US-IL,6.03,30,3,8.64,8.3,4.62,,7.18,6.03,,,8,3.19,5.04,5.56,5.96,7.37,2.73,,,,,5.35
USA,2005,Indiana,US-IN,6.35,24,2,7.2,6.98,9.04,,7.74,5.18,,,8,3.18,4.67,5.26,6.57,7.08,4.54,,,,,6.06
USA,2005,Kansas,US-KS,6.53,19,2,7.64,8.76,8.16,,8.19,5.43,,,6,4.89,4.21,5.13,6.95,4.16,7.69,,,,,6.27
USA,2005,Kentucky,US-KY,5.83,32,3,7.24,4.52,5.2,,5.65,4.01,,,6.5,8.52,4.42,5.86,5.58,6,6.36,,,,,5.98
USA,2005,Louisiana,US-LA,6.02,31,3,6.46,5.79,5.26,,5.84,6.67,,,8,9.17,1.11,6.24,5.98,3.02,8.99,,,,,6
USA,2005,Massachusetts,US-MA,6.56,18,2,8.65,8.57,5.93,,7.72,2.95,,,7,4.31,7.63,5.47,7.42,8.94,3.11,,,,,6.49
USA,2005,Maryland,US-MD,7.36,6,1,9.61,7.59,7.81,,8.34,3.02,,,7,6.38,7.23,5.91,10,7.97,5.56,,,,,7.84
USA,2005,Maine,US-ME,4.9,45,4,5.12,4.1,7.61,,5.61,4.68,,,5,0.35,5.21,3.81,4.21,6.65,4.96,,,,,5.27
USA,2005,Michigan,US-MI,5.58,37,4,6.55,7.02,5.51,,6.36,5.17,,,8,3.35,4.88,5.35,7.09,6.34,1.62,,,,,5.02
USA,2005,Minnesota,US-MN,5.68,35,3,7.65,3.91,5.74,,5.77,3.1,,,5.5,6.03,4.98,4.9,8.7,7.29,3.15,,,,,6.38
USA,2005,Missouri,US-MO,6.58,17,2,8.42,5.93,6.99,,7.11,5.6,,,8,7.13,4.54,6.32,6.92,6.8,5.24,,,,,6.32
USA,2005,Mississippi,US-MS,5.8,33,3,4.45,8.91,6.14,,6.5,6.52,,,7,7.19,2.93,5.91,4.37,1.82,8.77,,,,,4.99
USA,2005,Montana,US-MT,6.17,29,3,6.75,7.41,5.75,,6.64,3.72,,,8,3.43,8.51,5.92,5.95,5.54,6.39,,,,,5.96
USA,2005,North Carolina,US-NC,6.87,13,1,7.61,7.89,7.78,,7.76,4.02,,,6,7.58,5.28,5.72,6.87,5.34,9.17,,,,,7.13
USA,2005,North Dakota,US-ND,6.6,16,2,6.59,8.77,6.47,,7.28,6.39,,,8,5.68,4.37,6.11,6.73,4.45,8.1,,,,,6.43
USA,2005,Nebraska,US-NE,6.85,14,2,8.19,8.48,9.83,,8.83,5.65,,,6,3.74,4.45,4.96,7.69,5.61,6.94,,,,,6.75
USA,2005,New Hampshire,US-NH,7.89,1,1,9.78,8.44,10,,9.41,8.5,,,10,0,9.05,6.89,9.35,8.14,4.63,,,,,7.38
USA,2005,New Jersey,US-NJ,5.79,34,3,8.07,8.68,4.78,,7.18,4.39,,,6,0.3,6.57,4.31,9.76,6.06,1.79,,,,,5.87
USA,2005,New Mexico,US-NM,5.58,37,4,3.6,7.16,5.6,,5.45,5.95,,,7,9.75,1.95,6.16,5.4,0,10,,,,,5.13
USA,2005,Nevada,US-NV,7.55,3,1,10,9.68,8.84,,9.51,8.87,,,10,4.82,0.76,6.11,8.72,10,2.39,,,,,7.03
USA,2005,New York,US-NY,3.7,49,4,4.89,4.38,2.24,,3.84,0.08,,,6,1.5,4.57,3.04,7.83,4.84,0,,,,,4.22
USA,2005,Ohio,US-OH,4.87,46,4,6.47,4.18,1.77,,4.14,2.05,,,7,5,5.16,4.8,6.97,6.85,3.18,,,,,5.67
USA,2005,Oklahoma,US-OK,7.06,11,1,8.46,9.06,6.88,,8.13,5.39,,,6,8.74,5.1,6.31,6.68,4.12,9.39,,,,,6.73
USA,2005,Oregon,US-OR,4.95,44,4,6.74,7.13,0.96,,4.94,1.2,,,7,4.13,10,5.58,1.88,7.07,4,,,,,4.32
USA,2005,Pennsylvania,US-PA,6.23,27,2,7.29,6.51,5.24,,6.34,4.54,,,8,4.09,5.91,5.64,8.23,8.41,3.47,,,,,6.71
USA,2005,Puerto Rico,US-PR,,,,,,,,,,,,,,,,,,,,,,,
USA,2005,Rhode Island,US-RI,4.56,48,4,6.28,3.78,2.67,,4.24,4.1,,,5,1.92,4.97,4,5.09,8.28,2.93,,,,,5.43
USA,2005,South Carolina,US-SC,5.58,37,4,5.78,2.1,5.72,,4.53,5.59,,,6,5.49,5.21,5.57,5.6,4.49,9.82,,,,,6.64
USA,2005,South Dakota,US-SD,7.75,2,1,9.04,9.08,8.67,,8.93,10,,,10,5.84,3.45,7.32,7.39,5.89,7.75,,,,,7.01
USA,2005,Tennessee,US-TN,7.04,12,1,7.71,3.61,9.02,,6.78,9.46,,,10,7.36,2.24,7.27,6.56,7.5,7.17,,,,,7.08
USA,2005,Texas,US-TX,7.41,5,1,8.99,8.87,7.56,,8.47,9.95,,,10,2.86,3.85,6.67,7.21,6.05,8.02,,,,,7.1
USA,2005,Utah,US-UT,6.23,27,2,7.09,3.85,7.93,,6.29,4.5,,,7,7.4,3.59,5.62,5.43,6.53,8.41,,,,,6.79
USA,2005,Virginia,US-VA,7.53,4,1,9.7,5.6,9.25,,8.18,4.81,,,7,5.67,6.85,6.08,9.25,6.75,9.01,,,,,8.33
USA,2005,Vermont,US-VT,5.12,43,4,5.19,4.06,9.33,,6.2,5.85,,,5,0.46,4.74,4.01,3.7,6.7,5.02,,,,,5.14
USA,2005,Washington,US-WA,5.56,40,4,8.31,6.11,5.38,,6.6,8.56,,,10,5.01,0.46,6.01,4.01,4.98,3.18,,,,,4.06
USA,2005,Wisconsin,US-WI,5.63,36,3,6.88,7.44,4.81,,6.38,3.72,,,7,2.79,5.56,4.77,7.41,6.84,2.94,,,,,5.73
USA,2005,West Virginia,US-WV,5.13,42,4,5.12,7.51,6.33,,6.32,0,,,6.5,7.74,3.11,4.34,4.45,3.64,6.12,,,,,4.74
USA,2005,Wyoming,US-WY,6.36,23,2,4.52,9.06,5.73,,6.44,8.37,,,10,2,3.96,6.08,9.05,1.12,9.49,,,,,6.55
USA,2006,Alaska,US-AK,3.7,50,4,0,0.98,0,,0.33,3.24,,,10,4.52,8.62,6.59,5.76,2.7,4.08,,,,,4.18
USA,2006,Alabama,US-AL,6.87,15,2,6.87,8.19,7.17,,7.41,6.23,,,8,9.78,3.66,6.92,6.53,4.86,7.43,,,,,6.27
USA,2006,Arkansas,US-AR,6.37,27,2,7,7.61,7.82,,7.48,4.47,,,6,9.87,1.13,5.37,5.04,5.45,8.33,,,,,6.27
USA,2006,Arizona,US-AZ,7.12,10,1,8.97,8.55,7.98,,8.5,6.38,,,8,6.69,2.3,5.84,7.7,7.24,6.1,,,,,7.01
USA,2006,California,US-CA,4.86,48,4,7.54,2.94,4.03,,4.84,1.19,,,5,5.37,5.05,4.15,6.68,6.86,3.23,,,,,5.59
USA,2006,Colorado,US-CO,7.37,6,1,9.41,9.83,5.8,,8.35,4.99,,,7,6.71,5.4,6.02,9.24,7.34,6.6,,,,,7.73
USA,2006,Connecticut,US-CT,6.7,20,2,9.98,8.86,6.75,,8.53,4.31,,,7,3.42,6.62,5.34,8.51,7.05,3.16,,,,,6.24
USA,2006,Delaware,US-DE,6.5,24,2,6.42,7.68,7.85,,7.32,3.54,,,7.5,1.78,9.22,5.51,7.59,7.21,5.19,,,,,6.67
USA,2006,Florida,US-FL,7.13,9,1,8.59,8.04,7.89,,8.17,9.04,,,10,3.18,2.08,6.08,6.3,8.62,6.51,,,,,7.14
USA,2006,Georgia,US-GA,7.12,10,1,8.5,7.72,8.22,,8.15,5.36,,,6,6.98,4.47,5.7,7.73,6.75,8.06,,,,,7.51
USA,2006,Hawaii,US-HI,5.45,42,4,6.78,8.88,6.6,,7.42,4.08,,,5,8.26,0,4.34,5.63,7.13,0.98,,,,,4.58
USA,2006,Iowa,US-IA,6.41,26,2,6.98,7.72,7.78,,7.49,5.12,,,7.5,4.63,5.45,5.67,7.62,5.68,4.85,,,,,6.05
USA,2006,Idaho,US-ID,6.51,23,2,7.68,7.76,7.71,,7.72,3.52,,,5,6.25,5.48,5.06,6.54,6.03,7.68,,,,,6.75
USA,2006,Illinois,US-IL,6.24,29,3,8.94,8.74,4.74,,7.47,5.92,,,8,3.32,5.01,5.56,6.73,7.52,2.82,,,,,5.69
USA,2006,Indiana,US-IN,6.58,22,2,7.35,7.25,9.02,,7.88,4.85,,,8,4.73,4.7,5.57,7.16,7.13,4.55,,,,,6.28
USA,2006,Kansas,US-KS,6.79,18,2,8.07,9.11,8.37,,8.52,5.12,,,6,5.39,4.29,5.2,8.01,4.27,7.71,,,,,6.66
USA,2006,Kentucky,US-KY,5.78,35,3,7.08,4.39,4.9,,5.45,3.22,,,6.5,8.86,4.48,5.77,6.2,5.96,6.2,,,,,6.12
USA,2006,Louisiana,US-LA,6.13,31,3,6.54,6.49,4.06,,5.7,6.51,,,8,9.37,0.13,6,7.41,4.12,8.55,,,,,6.69
USA,2006,Massachusetts,US-MA,6.79,18,2,8.8,8.82,6.67,,8.09,2.74,,,7,4.77,7.81,5.58,8.24,8.89,2.94,,,,,6.69
USA,2006,Maryland,US-MD,7,14,1,9.56,5.72,7.89,,7.72,2.9,,,7,6.2,7.01,5.78,8.95,7.94,5.58,,,,,7.49
USA,2006,Maine,US-ME,4.95,46,4,5.18,3.78,7.63,,5.53,4.46,,,5,1.59,4.68,3.93,4.48,6.7,4.99,,,,,5.39
USA,2006,Michigan,US-MI,5.47,41,4,6.91,6.81,4.8,,6.17,5.02,,,8,3.23,5,5.31,6.38,6.47,1.95,,,,,4.94
USA,2006,Minnesota,US-MN,5.81,33,3,7.82,5.27,5.59,,6.23,2.82,,,5.5,6.15,4.74,4.8,8.93,7.29,2.98,,,,,6.4
USA,2006,Missouri,US-MO,7.01,13,1,8.49,8.72,6.95,,8.05,5.19,,,8,7.3,4.9,6.35,7.51,6.9,5.46,,,,,6.62
USA,2006,Mississippi,US-MS,5.85,32,3,4.32,8.88,5.51,,6.24,6.38,,,7,7.04,2.35,5.69,4.97,2.3,9.55,,,,,5.61
USA,2006,Montana,US-MT,6.27,28,3,6.91,7.31,5.87,,6.7,3.49,,,8,3.82,8.39,5.93,6.81,5.94,5.79,,,,,6.18
USA,2006,North Carolina,US-NC,7.05,12,1,8.01,8.32,8.11,,8.15,4.04,,,6,7.57,4.79,5.6,7.59,5.69,8.91,,,,,7.4
USA,2006,North Dakota,US-ND,6.85,16,2,6.65,8.93,7.83,,7.8,6.06,,,8,5.64,4.32,6.01,7.24,4.48,8.52,,,,,6.75
USA,2006,Nebraska,US-NE,6.81,17,2,7.88,8.02,9.88,,8.59,5.17,,,6,3.51,5.13,4.95,8.11,5.62,6.93,,,,,6.89
USA,2006,New Hampshire,US-NH,8.04,1,1,10,8.58,10,,9.53,8.44,,,10,0.41,9.21,7.02,9.92,8.03,4.77,,,,,7.58
USA,2006,New Jersey,US-NJ,5.63,39,4,8.22,7.65,5.07,,6.98,4.41,,,6,0.17,6.74,4.33,8.79,6.21,1.71,,,,,5.57
USA,2006,New Mexico,US-NM,5.52,40,4,3.99,5.9,5.71,,5.2,5.7,,,7,9.33,1.53,5.89,6.18,1.03,9.15,,,,,5.45
USA,2006,Nevada,US-NV,7.5,5,1,9.8,9.73,8.8,,9.44,9.13,,,10,4.82,0.81,6.19,8.99,10,1.63,,,,,6.87
USA,2006,New York,US-NY,3.95,49,4,5.25,5.25,2.8,,4.43,0,,,6,1.57,4.52,3.02,7.35,5.08,0.72,,,,,4.38
USA,2006,Ohio,US-OH,4.93,47,4,6.4,4.11,1.22,,3.91,2.32,,,7,4.92,4.84,4.77,7.54,6.94,3.85,,,,,6.11
USA,2006,Oklahoma,US-OK,7.21,7,1,8.74,8.77,7.49,,8.33,5.38,,,6,9.13,5.22,6.43,7.75,4.06,8.81,,,,,6.87
USA,2006,Oregon,US-OR,5.26,43,4,7.07,7.14,2.62,,5.61,0.88,,,7,4.18,9.97,5.51,2.52,7.26,4.23,,,,,4.67
USA,2006,Pennsylvania,US-PA,6.16,30,3,7.53,6.17,5.39,,6.36,4.41,,,8,4,5.94,5.59,7.61,8.55,3.47,,,,,6.54
USA,2006,Puerto Rico,US-PR,,,,,,,,,,,,,,,,,,,,,,,
USA,2006,Rhode Island,US-RI,5.12,45,4,6.48,7.23,2.82,,5.51,3.92,,,5,2.03,5.2,4.04,5.82,8.41,3.19,,,,,5.81
USA,2006,South Carolina,US-SC,5.8,34,3,6.27,2.33,6.2,,4.94,5.75,,,6,5.57,5.32,5.66,6.34,4.65,9.39,,,,,6.79
USA,2006,South Dakota,US-SD,7.98,2,1,9.1,10,8.68,,9.26,9.9,,,10,6.13,3.3,7.33,7.89,6.11,8.02,,,,,7.34
USA,2006,Tennessee,US-TN,7.17,8,1,8.55,3.54,9.09,,7.06,9.3,,,10,7.34,2.15,7.2,7.14,7.58,7.02,,,,,7.25
USA,2006,Texas,US-TX,7.65,3,1,9.31,8.97,7.98,,8.75,9.97,,,10,3.12,3.88,6.74,8,6.38,7.96,,,,,7.45
USA,2006,Utah,US-UT,6.5,24,2,7.5,4.43,8.24,,6.72,3.89,,,7,7.79,3.69,5.59,6.48,6.99,8.12,,,,,7.19
USA,2006,Virginia,US-VA,7.6,4,1,9.58,5.73,9.26,,8.19,4.6,,,7,5.5,6.84,5.98,9.76,6.76,9.34,,,,,8.62
USA,2006,Vermont,US-VT,5.18,44,4,5.7,3.95,9.3,,6.32,5.63,,,5,0.26,4.96,3.96,4.06,6.65,5.12,,,,,5.28
USA,2006,Washington,US-WA,5.73,36,3,8.85,6.17,5.98,,7,8.67,,,10,5.26,0.21,6.04,4.47,5.26,2.76,,,,,4.16
USA,2006,Wisconsin,US-WI,5.64,38,4,7.12,7.63,4.93,,6.56,3.69,,,7,3.18,5.74,4.9,6.07,6.93,3.38,,,,,5.46
USA,2006,West Virginia,US-WV,5.67,37,4,5.55,7.26,8.8,,7.2,2.4,,,6.5,7.85,3.56,5.08,4.39,3.81,5.99,,,,,4.73
USA,2006,Wyoming,US-WY,6.69,21,2,5.4,9.24,6.44,,7.03,8.32,,,10,2.27,3.92,6.13,10,1.86,8.88,,,,,6.91
USA,2007,Alaska,US-AK,4.2,49,4,0,2.23,1.96,,1.4,3.92,,,10,4.58,8.52,6.76,6.59,3.04,3.71,,,,,4.45
USA,2007,Alabama,US-AL,6.7,19,2,6.68,7.79,6.76,,7.08,6.24,,,8,9.51,3.68,6.86,6.31,4.92,7.27,,,,,6.17
USA,2007,Arkansas,US-AR,6.27,28,3,7.13,7.78,7.63,,7.51,4.61,,,6,10,1.27,5.47,3.78,5.47,8.25,,,,,5.83
USA,2007,Arizona,US-AZ,6.64,23,2,8.65,8.54,7.69,,8.29,5.97,,,8,6.54,1.97,5.62,4.66,7.17,6.21,,,,,6.01
USA,2007,California,US-CA,4.84,47,4,7.11,4.36,3.91,,5.13,1.69,,,5,5.01,5.09,4.2,5.83,6.82,2.99,,,,,5.21
USA,2007,Colorado,US-CO,7.09,7,1,9.44,9.84,6.08,,8.45,4.91,,,7,6.6,5.44,5.99,6.6,7.54,6.35,,,,,6.83
USA,2007,Connecticut,US-CT,6.81,16,2,10,9.03,6.89,,8.64,4.11,,,7,3.64,6.65,5.35,8.91,7.23,3.17,,,,,6.44
USA,2007,Delaware,US-DE,6.33,25,2,6.25,7.17,7.9,,7.1,3.74,,,7.5,2.08,9.18,5.62,6.86,7.28,4.68,,,,,6.27
USA,2007,Florida,US-FL,7.11,5,1,8.74,7.82,8.73,,8.43,8.48,,,10,2.66,2.35,5.87,6.16,8.59,6.34,,,,,7.03
USA,2007,Georgia,US-GA,7.03,11,1,8.08,8.09,7.82,,8,5.18,,,6,6.95,4.37,5.62,7.36,6.75,8.28,,,,,7.46
USA,2007,Hawaii,US-HI,5.47,40,4,6.27,9.11,6.55,,7.31,4.57,,,5,7.83,0,4.35,5.35,7.26,1.67,,,,,4.76
USA,2007,Iowa,US-IA,6.12,29,3,7.4,5.26,7.64,,6.77,4.95,,,7.5,4.7,5.66,5.7,6.67,5.76,5.27,,,,,5.9
USA,2007,Idaho,US-ID,6.65,21,2,7.83,8.29,7.64,,7.92,3.28,,,5,7.41,5.08,5.19,6.3,6.32,7.94,,,,,6.85
USA,2007,Illinois,US-IL,6.32,26,2,8.93,8.77,4.61,,7.44,5.78,,,8,3.48,5.09,5.59,6.46,7.7,3.61,,,,,5.92
USA,2007,Indiana,US-IN,6.65,21,2,7.23,6.86,8.71,,7.6,5.23,,,8,6.65,4.62,6.12,6.8,7.07,4.76,,,,,6.21
USA,2007,Kansas,US-KS,6.86,15,2,7.95,9.48,8.36,,8.6,4.79,,,6,5.48,4.43,5.18,8.09,4.34,7.97,,,,,6.8
USA,2007,Kentucky,US-KY,5.72,34,3,7.27,3.76,4.75,,5.26,3.34,,,6.5,8.99,4.49,5.83,5.9,5.97,6.36,,,,,6.08
USA,2007,Louisiana,US-LA,6.29,27,3,5.83,6.42,5.6,,5.95,5.87,,,8,9.63,0.56,6.02,7.6,4.32,8.78,,,,,6.9
USA,2007,Massachusetts,US-MA,6.73,17,2,8.72,8.79,6.05,,7.85,2.56,,,7,5.07,7.97,5.65,7.6,8.95,3.5,,,,,6.68
USA,2007,Maryland,US-MD,7.04,10,1,9.11,5.52,7.93,,7.52,2.67,,,8,6.17,7.12,5.99,9.11,7.94,5.77,,,,,7.61
USA,2007,Maine,US-ME,4.99,46,4,5.47,3.75,7.42,,5.55,4.35,,,5,1.92,4.86,4.03,4.45,6.77,4.93,,,,,5.38
USA,2007,Michigan,US-MI,5.08,45,4,6.5,6.54,4.64,,5.89,5.15,,,8,2.87,5.18,5.3,3.61,6.58,1.93,,,,,4.04
USA,2007,Minnesota,US-MN,5.87,32,3,7.75,5.28,5.9,,6.31,2.86,,,5.5,5.91,5.05,4.83,9.04,7.49,2.89,,,,,6.47
